name,coordinate
f3035987-1330-4019-9041-406fd7b06abc.jpg,111_0_54_27;177_0_180_54;727_0_141_83;868_0_175_88;0_21_134_147;0_121_43_115;1028_0_41_57;543_143_216_191;4_3_148_58;982_132_87_179
f31041c1-bacb-47f9-9e92-c711c172d625.jpg,391_0_66_50;747_0_104_17;224_0_146_128;397_55_100_64;184_142_124_107;406_118_119_106;388_224_156_152;347_444_235_56;192_0_46_25;0_399_231_99
f317e682-0e98-46c3-b18e-38eb80bc0463.jpg,218_0_50_34;331_18_82_59;854_5_141_52;60_45_118_83;744_35_78_63;968_12_101_48;736_91_112_84;505_6_232_316;0_139_184_177;823_206_197_156;1003_34_66_69
f323862e-ec5b-41f4-bb3e-9906972e727d.jpg,425_0_80_28;200_0_59_20;719_16_94_56;846_0_136_33;931_10_131_47;14_23_107_66;540_5_61_48;765_63_143_85;846_36_88_73;962_46_105_62;116_98_142_103;540_201_176_180;179_8_80_55;521_0_46_17;544_45_83_69;611_0_139_17
f329ba43-a83b-4cc2-9ca5-35733f6c3b00.jpg,18_0_63_15;79_3_45_37;410_5_40_32;699_0_78_29;777_0_79_22;1_89_41_66;329_48_59_65;113_11_57_43;0_176_145_123;359_135_197_303;0_7_16_25;0_18_37_44;21_47_61_50;139_38_61_51;132_78_85_65;446_0_33_14;673_2_49_20
f32ff32f-750c-4c34-8d3f-9b5aa20271be.jpg,164_10_70_33;947_0_86_24;47_56_60_46;345_41_59_36;362_75_66_76;349_146_106_90;199_248_177_147;5_10_68_20;5_18_86_39;658_0_36_17;930_0_31_18;859_0_74_14;1049_0_20_18
f33af61d-859b-4475-a625-5c42da14382f.jpg,186_49_116_87;634_28_111_89;452_93_121_128;815_113_160_119;440_381_222_118;147_252_196_192;908_13_113_79;949_34_117_68
f34611e7-4345-4b3d-8647-39dfca28b735.jpg,0_6_75_48;156_0_48_28;211_0_53_18;294_0_48_11;552_0_53_31;62_1_94_55;335_259_157_163;825_0_64_21;900_1_68_20;974_28_93_50
f34df60a-d3db-4bb1-aff0-52841fb0cd4f.jpg,611_56_159_75;0_263_33_128;147_263_225_190
f36020d1-20fc-454d-bb38-aa1886226a99.jpg,344_0_45_18;494_0_47_21;264_35_104_107;512_109_84_73;220_197_154_117;439_252_140_138;404_0_40_21;491_15_55_33;521_23_55_52;562_0_50_42;718_1_43_32
f36c1c47-9b6d-411c-b06e-b7ba4457e279.jpg,507_26_51_41;572_13_57_44;341_58_60_50;504_66_72_56;585_46_67_74;76_70_131_131;294_76_71_86;473_122_91_109;643_183_127_104;1002_198_66_110;456_267_134_144;0_415_143_86;1_320_275_173;168_21_84_56;267_9_54_42;300_1_49_28;667_6_73_34;536_1_43_35;429_11_53_39;410_1_37_30;382_0_34_18
2c147e0d-187a-46d6-87eb-f5352a3ec141.jpg,198_84_100_120;138_218_157_143;362_87_239_367;758_1_87_11
2c14e248-0438-487d-b59a-c1404eb664a3.jpg,281_0_75_38;611_11_118_62;384_25_88_65;223_66_95_87;383_71_96_105;175_170_142_129;627_196_174_133;40_394_247_106;0_49_173_327;428_401_267_97;733_0_91_15;811_0_104_32
2c1577f8-d750-4c2f-80ef-34136010df76.jpg,191_0_48_28;301_0_63_42;0_53_30_55;0_0_49_32;804_27_107_46;135_62_86_97;294_67_77_58;749_37_116_51;0_93_110_93;814_67_161_94;280_125_107_122;0_176_113_115;0_283_175_181;336_273_176_155;594_295_266_191;20_13_102_59;178_35_63_52;809_2_123_53
2c15f4e7-ae2b-4459-adf2-5a66255e8807.jpg,118_10_100_70;772_0_119_37;151_55_109_87;784_37_81_69;429_100_102_92;628_174_160_157;1020_0_49_31;997_31_71_59;1032_65_32_55
2c174afc-db35-47e3-8eb7-885c8583f5d5.jpg,126_0_41_27;226_6_51_40;280_0_41_19;408_0_33_9;523_0_33_21;551_1_39_34;25_15_108_41;30_67_159_62;165_0_52_34;188_109_137_74;480_105_94_86;330_228_134_137;507_251_175_153;2_4_51_49;183_23_66_56;595_0_81_24
2c1849d0-181a-41ab-a04e-1d137fa67615.jpg,350_0_45_11;451_0_62_37;559_0_58_28;272_45_86_73;497_3_88_97;677_84_89_81;436_111_107_122;493_301_168_153;55_353_219_147;272_429_362_71
2c18d87c-9f4e-4683-b16f-44413c149f28.jpg,271_44_100_109;469_87_100_88;643_87_136_106;171_214_183_185;501_167_165_203;831_373_238_127
2c19bc91-ba7f-402e-9b9d-437ac747ac9e.jpg,100_0_109_68;141_58_110_91;102_143_142_131;424_220_179_172;2_258_189_194;1_0_85_29;433_0_70_19
2c1a054f-2399-410e-94fa-fa8adbb753c3.jpg,20_0_36_20;0_207_114_138;261_242_146_180;0_2_24_44;30_7_81_51
2c1a9486-aecb-4243-9b4c-8cec84f25fc4.jpg,300_0_88_65;413_62_111_54;346_108_250_287;108_174_181_147;377_150_203_171;678_241_217_194
2c1b2fe2-1a5b-4109-bfc8-5eeb139edfd3.jpg,235_24_38_35;1005_4_64_37;339_67_58_48;387_50_51_38;209_62_60_54;376_104_75_57;618_111_109_74;352_136_79_101;269_224_162_212;546_329_174_171;264_5_28_25;299_0_20_12;278_2_26_19;286_32_45_34;324_0_29_20;369_0_26_14;373_9_29_22;505_59_56_42;500_0_50_32;639_26_62_42;1047_14_21_37
2c1b4d52-567f-4d01-bb75-7a46e35551b9.jpg,379_0_37_20;438_11_46_36;645_0_27_12;338_37_57_50;63_23_61_56;408_103_79_69;216_117_100_106;0_182_100_98;346_263_148_160;58_4_64_26;662_0_88_21;766_0_91_21
2c1ba8b1-4e4a-4c47-b67b-e4a08d57c718.jpg,706_156_162_133;261_263_166_152;796_304_227_165;44_0_71_17
2c1c20fb-6279-4c0c-b757-629a6a1e1357.jpg,880_0_128_102;0_34_108_131;942_188_127_214;298_34_162_162;0_161_58_72;964_72_102_130
2c1d36d8-3d08-48f3-9cbf-f7cc3da9c72c.jpg,269_16_59_34;389_0_46_22;447_0_46_33;525_34_65_49;116_29_83_50;184_63_92_77;600_45_77_72;487_85_85_70;618_127_90_70;1032_142_37_97;647_214_130_110;146_257_178_131;415_279_161_154;334_0_50_12
2c1e9547-6be6-4afd-a0d4-4df7dc00f717.jpg,235_0_54_35;272_12_63_52;348_0_49_36;482_0_48_17;1017_0_52_45;8_0_111_62;368_0_58_36;0_61_61_55;146_30_79_58;249_57_126_63;549_59_78_71;668_1_157_135;204_89_141_78;436_98_107_98;848_143_221_357;305_285_186_163;587_266_185_148;122_0_45_24;379_17_80_55;525_9_61_52;912_0_48_24;852_0_52_23;642_10_29_47
2c200009-58b5-413c-9629-b846d6dbee4f.jpg,168_199_176_149
2c2027a0-5fe7-40ca-970c-5bf6d1e9089a.jpg,585_269_157_150
9e2c766c-82be-424c-96da-0ec0cfc08acf.jpg,382_0_43_16;439_1_64_57;550_0_62_55;1043_82_26_41;766_17_98_64;1009_36_60_64;965_114_104_99;563_169_156_190;838_214_212_161;909_3_143_44;923_20_129_55
9e2d18fc-5d92-41ac-ac64-bbc16ad0f553.jpg,353_15_79_72;464_136_168_224
9e2f86ee-a702-4976-99d3-29a973defa45.jpg,147_0_61_29;430_0_60_26;2_14_94_75;653_41_103_80;998_40_71_53;928_125_141_72;985_145_78_108;186_176_131_125;396_250_137_164;1023_233_45_112
9e302662-f1f0-47e3-8d27-441c6fdcda08.jpg,0_4_32_73;964_0_105_31;137_10_173_67;254_0_150_45;433_0_153_25;577_0_154_47;0_157_71_185;153_240_171_159;337_231_217_241
9e30a9ec-6f27-4b7f-be7f-debd0d96d741.jpg,0_0_83_52;241_10_52_31;641_0_33_10;925_0_89_20;303_14_78_42;760_35_62_44;476_17_112_152;325_86_68_60;687_116_85_68;284_168_110_99;684_245_138_134;288_46_59_34;17_395_248_105;651_6_41_31
9e3169ff-f411-4997-9fe3-e0a22387b832.jpg,676_0_55_12;288_54_92_86;548_22_106_80;830_43_145_70;56_71_170_99;966_104_103_126;221_153_161_147;438_245_166_182;67_351_225_149
9e317fce-865d-43ef-973f-ddc57a29cb47.jpg,320_77_118_96
9e323fff-2b02-43fd-abd4-6aba41c1d724.jpg,27_7_82_43;422_25_62_42;924_0_91_21;49_67_64_48;363_39_56_47;466_79_68_58;351_131_86_74;662_188_114_117;209_238_164_131;731_375_207_120;425_271_154_169;659_49_69_56
9e3267dc-2a5f-40a5-a938-0e0976ff5501.jpg,363_0_70_40;697_0_83_11;177_11_93_62;398_92_108_95;168_160_124_111
9e32e486-3c8a-4e1c-86cd-612069492ed0.jpg,858_0_156_94;970_85_99_182;1030_335_38_124;621_142_203_193;0_133_48_109
9e3444c3-3aa6-4182-bbd0-9b3845672f18.jpg,379_38_118_84;140_209_205_177;450_190_169_174
9e348af4-60cc-47b1-a952-7a22c9706def.jpg,387_87_97_101
9e34cef3-452a-42a1-9e35-5817c13126f1.jpg,0_23_90_135;337_41_153_165
9e350e1a-b448-4115-acdc-0533b65bfc63.jpg,294_79_142_135;514_0_101_42
9e3541b7-a64c-4830-9d17-a34c26826ef0.jpg,130_0_173_50;168_89_122_118;462_184_170_174;0_301_245_199
9e356b35-af7c-41c6-bacd-454c3c8ac0f4.jpg,872_38_133_114;406_51_157_166;851_0_163_59;1006_0_63_59;2_94_40_138
9e358580-cf2c-4d58-9e33-2c020edf63cb.jpg,759_0_53_20;864_0_58_30;896_3_77_29;999_6_54_29;0_309_251_190;781_1_90_32;939_13_83_27;1028_12_40_28
9e368f14-4c0d-430d-88ad-57a834139822.jpg,41_27_59_48;662_0_99_24;816_0_76_23;0_71_71_71;374_243_152_136
9505e5bb-dae7-4ff5-9656-43cb161002c9.jpg,867_0_124_94;1_0_160_104;0_13_76_123;1016_113_53_122;540_122_216_199;1_84_60_157
9506f6e1-4fc8-420c-baf9-03a48d6d76fc.jpg,169_10_66_44;203_0_88_23;342_0_34_11;369_0_46_37;651_15_49_47;301_32_71_45;426_33_62_53;492_0_44_38;580_0_52_30;0_0_29_24;700_15_90_41;496_32_61_37;628_117_86_65;431_254_136_131;676_255_144_125;9_0_61_22;29_4_91_41;409_0_41_12;504_63_68_52;500_115_83_75;551_16_57_46;582_30_51_60
9508a604-bb62-4a23-9d4a-63a326f3942a.jpg,214_0_63_39;526_0_70_48;642_0_122_20;61_0_92_59;128_6_95_73;256_0_75_59;1029_0_40_40;705_34_73_59;510_64_92_80;717_263_201_172;921_1_127_53
950a4362-1050-4673-85e6-7c3761d214a8.jpg,98_13_333_382
950bdd32-46a6-4c85-b562-b9f82d647826.jpg,818_38_107_57;769_0_107_18;223_91_98_91;374_100_109_103;170_200_149_142;83_439_251_61;378_420_245_80;438_242_175_164
950c466d-d2d7-4a28-9ac1-1b267df37b4d.jpg,780_1_66_29;862_4_57_28;896_8_84_31;1007_13_61_36;74_38_69_50;0_342_14_82;820_61_162_74;0_141_186_179;189_223_160_123;553_266_145_155;98_358_227_142;0_139_66_80;1015_52_52_64;1018_2_51_14;985_9_58_26;762_3_36_25
950edc90-43d8-479f-b995-517763d01f3f.jpg,555_235_178_169;101_0_54_11
950f874d-64de-4877-be06-dc2768b75a04.jpg,521_0_65_48;355_6_70_49;652_22_66_48;53_64_121_83;242_0_63_20;409_25_89_72;548_50_90_73;737_98_124_90;929_70_133_80;72_99_168_134;534_154_161_202;9_0_125_24;236_20_81_66
951072a3-7e1d-420d-9192-301e4b553f3f.jpg,606_57_92_82;13_0_87_50;174_247_206_164
9510be26-9643-4d94-904c-26af3e3fafa9.jpg,490_0_40_25;565_0_36_30;666_11_52_35;514_55_57_53;604_39_52_47;921_42_126_48;468_130_91_85;957_298_112_182;620_45_188_236;246_3_200_143;0_77_417_418
70dfd260-5ca8-4533-bd2b-f19a024b2399.jpg,183_4_77_30;197_21_75_42;346_4_52_47;556_0_38_22;699_19_99_38;414_37_54_53;257_40_80_49;580_64_71_56;502_110_80_73;424_253_154_142;496_0_33_12
70e1c10d-dbf3-4dc7-89a5-dcebe10d9ae8.jpg,93_259_181_162;592_272_158_152;287_104_93_91
70e21536-d841-43b4-b6ce-848e4848bc7e.jpg,515_0_75_19;648_0_74_41;226_0_91_39;828_1_156_56;688_62_95_81;375_292_203_195;764_255_213_187
70e2f292-86ad-4124-a6de-dede6f036b37.jpg,517_0_66_20;379_0_134_31;210_162_159_163;508_320_247_176;935_0_96_38
70e44b7c-7ea8-4530-b3d3-3ec42c41aa04.jpg,673_276_161_147
70e4ccaa-ddaa-4fb1-95ce-e8541f8ea5f3.jpg,340_0_96_47;0_52_128_102;440_70_89_80;413_228_141_149;0_258_187_229
70e5add2-177a-406e-a16c-9744d9ca1556.jpg,36_0_46_22;76_19_59_29;132_0_72_42;251_3_60_33;334_31_47_35;377_14_49_37;649_0_34_15;921_0_31_25;440_26_60_35;364_88_70_65;451_273_148_153;148_262_202_148;3_25_62_35;282_19_53_28;450_55_71_47;797_0_71_24;882_0_46_13;954_1_84_26;1043_0_26_21
70e5be52-bd94-4268-8729-595fcf4b5d63.jpg,326_215_162_141;569_235_172_183
70e64155-3309-4ef8-abe0-5e7951473f7a.jpg,359_294_148_173
70e72298-5cc5-42e8-9ec1-db15633eb1c0.jpg,316_0_130_36;443_182_176_166
70e86434-c0e8-4a0b-bc97-b63d56aa0c63.jpg,157_0_63_21;448_240_167_178
70e8de3c-ef34-47c7-9e1c-f5cf1b28c264.jpg,345_224_178_200;417_1_90_43
70e951ff-7977-42a8-98f3-48bfdec7bfb8.jpg,531_0_61_28;293_26_123_87;503_32_91_71;655_24_89_67;0_125_132_131;771_182_176_142;564_218_164_164
c4a770a0-3af7-4add-b5f4-f30b1b9366e7.jpg,824_0_98_18;524_0_110_57;875_0_179_98;1037_0_32_45;957_80_112_151;512_180_228_242;1003_192_66_160
c4a930b4-61ca-4fc8-be28-1016487d6787.jpg,305_0_48_27;361_0_51_35;456_16_84_48;537_0_44_31;273_44_90_48;474_63_76_61;0_104_116_77;314_70_83_79;598_95_81_70;925_98_144_78;0_161_134_111;277_151_106_90;472_127_100_79;622_174_124_103;146_253_180_131;382_276_167_161
c4a9a51e-2f62-401e-bb79-160f4a5108e3.jpg,183_86_121_112;111_249_176_163;342_68_270_412
c4a9cd0e-7003-45aa-a096-75e602673e93.jpg,319_0_103_33;86_49_167_125
c4a9da8f-9a50-452a-9af7-ebe57bb303b6.jpg,70_0_74_21;0_0_58_66;922_2_122_60;210_55_127_93;462_76_119_146;365_235_179_179;5_290_251_206
c4ab3852-1ed1-48ca-b066-85574c32f9a1.jpg,0_13_71_31;395_37_62_41;322_55_66_63;660_46_57_63;743_52_66_48;777_99_90_67;437_131_91_72;646_112_89_97;276_191_128_111;420_230_150_182;684_255_158_180;979_392_90_108;0_27_58_35;2_247_315_251;936_0_83_18;1020_0_44_21
c4ab4a00-eaf4-4b89-91ba-ff90a143cb93.jpg,2_0_45_40;77_11_135_82;494_41_111_110;436_237_172_174;110_245_220_200
c4ac7c2f-7dd2-4555-ba7a-c0de3963db9e.jpg,304_0_52_34;341_0_38_17;398_4_46_37;769_28_86_42;425_34_52_53;236_13_82_52;0_95_108_81;265_59_101_100;546_0_34_11;617_87_83_76;0_195_60_130;656_212_143_128;311_457_207_43;116_240_197_187;543_8_44_31;576_14_51_56;497_22_44_29;548_50_37_56;456_47_115_136;30_14_61_45;0_0_46_35
c4ac94a6-4504-4e6b-8ed1-da9e1d61bc92.jpg,667_0_66_19;202_0_59_21;266_0_43_31;0_0_192_69;115_30_103_64;705_31_76_71;0_62_53_105;1026_112_40_103;11_96_165_152;457_219_166_178;275_1_116_67;303_54_90_78
c4ad6b4d-3eb4-4468-86a7-3224f30ddd98.jpg,274_7_51_34;332_0_34_19;367_0_48_37;196_40_83_52;471_62_72_61;581_46_68_57;285_117_95_91;458_158_105_86;670_230_143_119;400_274_159_139;663_393_232_107;111_309_193_159;417_0_37_11
b33bb7c5-4a28-4fe6-8b42-6ff39f1ed069.jpg,469_1_65_31;327_0_96_67;441_29_71_71;652_41_147_68;0_102_80_107;293_58_106_102;419_217_160_170;125_199_168_175
b33cdfd4-0ebc-4164-83e6-82f263ad846f.jpg,234_152_136_127;515_174_153_143;93_314_244_186
b33d0bcd-d9fe-48c3-a9a7-59db2a5c2fad.jpg,284_127_118_137
b33d8c19-acb6-47e9-a170-790e55656a3f.jpg,105_56_68_55;193_247_194_153;384_64_63_50;372_122_88_71
b33deb2d-7cd2-4e26-a6cf-7f4d2de941df.jpg,526_29_118_69;501_94_114_127;302_206_157_167
b3409316-16b8-41f0-abf9-aa9895fa0bd7.jpg,322_0_76_25;437_0_78_53;423_219_160_172
b340d22c-dd74-4b28-b50d-910aca408f1b.jpg,488_12_86_62;673_0_173_116;129_77_159_90;538_66_118_108;931_356_138_142;184_219_229_199;524_316_182_180;568_2_74_32
b3414f0e-0463-4b82-8a4e-9c883a0fada2.jpg,576_0_90_12;687_0_59_14;170_0_106_28;444_0_134_60;739_0_114_37;149_19_158_55;105_246_178_138;457_223_147_136;386_367_208_130;707_271_201_164;65_40_174_61;530_0_55_23;798_7_105_52
b34221f2-ff82-45db-8a36-cfda88acf00b.jpg,100_0_50_26;162_0_43_27;327_0_33_19;861_71_114_42;384_96_93_63;393_145_109_111;586_127_105_79;728_138_172_68;652_225_169_126;916_253_153_112;371_262_154_161;49_261_186_158;296_19_45_40;450_0_30_18;455_5_42_34;518_12_82_30;915_101_133_42;1039_435_30_65;986_75_74_32
b3434b71-8a7f-4857-a360-417bc7c5ccda.jpg,156_0_129_24;523_0_45_17;564_0_77_30;776_0_62_14;191_4_92_61;42_50_126_84;585_17_91_67;736_32_87_73;514_118_118_104;750_230_174_154;894_0_73_42
b343a935-550b-4835-998a-ba2487a839be.jpg,347_240_184_164;560_105_89_77
1afb9106-a239-40ac-8f09-00c04cd1bf65.jpg,587_0_95_56;233_144_149_158;485_180_146_157;96_384_263_116;637_179_192_157
1afbdf1f-60ff-46c2-bae2-ecb049018196.jpg,30_9_62_43;529_0_51_35;765_4_45_36;376_0_41_15;587_0_46_37;89_26_96_55;263_95_94_70;484_98_79_71;269_146_97_117;620_134_100_83;446_203_119_106;332_454_251_46;107_256_199_195;655_341_181_153;492_8_48_40;491_39_57_43;594_18_52_44;606_62_62_53
1afc3be0-1c30-4284-82ce-22956b5d4bb6.jpg,34_0_81_16;456_5_51_42;149_32_82_46;678_0_42_20;662_13_107_46;206_58_88_57;357_30_50_47;487_46_63_53;618_56_79_54;945_44_122_47;276_138_90_82;465_141_98_89;633_162_105_83;429_263_136_133;653_273_147_132;136_267_190_169;38_4_76_37;367_44_82_60;501_65_69_71;488_0_39_15;545_0_100_73;644_7_37_34;746_1_66_30;778_24_92_39;617_95_89_67
1afd0aba-047e-4ef0-b035-5175d01a9890.jpg,540_81_110_104;322_220_175_181;416_0_110_20;554_205_172_164
1afe2bdd-3aa0-428c-af4d-8a274eb1b7e7.jpg,455_0_46_22;117_0_81_43;400_14_56_60;436_55_72_74;99_47_95_71;2_139_45_103;272_49_195_318;506_255_165_152;284_0_38_13;256_3_47_44;117_78_108_98;527_53_74_63
1afe6ded-2d85-453f-adf4-78c1f4242357.jpg,0_0_79_57;235_20_92_69;31_129_158_106;199_250_206_181;832_24_193_79
1aff5522-a28f-4523-847b-0bf16f2df5c7.jpg,670_262_147_162;41_18_48_23;26_38_58_24
1b0381e8-dce8-487c-a90f-d7e4a3b84166.jpg,451_0_72_62;63_0_125_46;291_0_93_47;392_0_115_138;15_221_220_192;416_250_181_178
1b04f9b0-5d54-49a8-9f71-168c997401a0.jpg,290_308_198_192;68_1_155_64
1b064d64-a51b-4c28-8184-7dba51bce9e1.jpg,650_2_37_25;971_0_97_28;283_52_59_54;584_33_51_58;680_48_63_70;424_65_73_64;309_124_92_82;407_243_144_157;0_451_193_49;175_221_186_153
1b070bd8-98e5-4384-80d3-dbf880adbb50.jpg,1030_51_37_44;133_6_82_59;537_6_67_60;24_46_126_97;212_0_162_77;425_27_76_65;690_41_83_69;94_102_135_117;759_84_137_124;936_69_130_83;304_207_166_160;549_203_156_163;989_19_77_56
1b079fc4-5b70-4bff-8c04-598b6498d089.jpg,354_70_117_108;764_198_152_132;0_412_126_88;346_242_182_160;766_356_202_144
1b07ae3b-fb86-4cfd-b99d-5573d093bfff.jpg,302_0_70_40;247_29_85_74;399_44_79_70;373_143_127_118;54_184_172_143;552_201_155_136;299_294_183_190;41_0_117_20
1b07ba72-8077-4bc9-8121-0a16ab10421e.jpg,415_13_86_70;0_86_135_77;393_210_148_167
4724939c-69fd-4e7d-af3e-230ab3eb50a9.jpg,344_1_64_34;264_14_76_62;733_0_118_27;379_38_101_77;191_94_102_103;396_74_97_114;370_185_146_144;853_458_214_39;66_230_183_162
4724b186-83d3-43c9-8518-6701ca2798aa.jpg,81_0_68_49;31_96_122_101;129_253_214_210
4725eb58-e5a3-4bef-a7e7-89ef84bea666.jpg,345_0_38_16;401_0_41_18;514_0_41_34;555_0_38_12;613_0_66_35;736_0_44_19;522_38_54_44;188_5_94_67;17_8_72_47;209_0_135_39;411_44_87_57;601_71_74_53;202_221_144_106;644_225_131_109;402_283_156_153;901_263_162_133;18_367_242_126;54_29_130_97;337_14_59_40;249_43_85_61;560_8_49_49
4726bc52-9412-4c58-808e-c2bd9904730b.jpg,6_212_93_157;185_257_187_183
4728eb88-8952-4af9-8d3a-98407ea847e7.jpg,545_1_59_52;38_0_110_63;472_107_92_81;125_275_195_143;420_275_182_196;124_47_84_42;230_33_56_46;241_64_85_67
47292afd-a22d-4edb-b5bc-0ba2c777b129.jpg,484_18_64_57;208_0_131_83;770_8_94_54;674_81_88_82;285_22_101_117;149_240_175_145;441_276_166_169;6_389_228_110;759_398_253_102;260_129_119_95
4729a319-1615-4d66-a01f-0a552e013172.jpg,891_0_143_30;752_46_83_70;856_59_110_75;957_41_82_65;1035_84_34_170;286_204_196_205;923_282_146_181
472c94c5-26fd-42b6-ae71-1d39451d98f2.jpg,448_0_70_20;652_0_81_37;555_0_79_60;277_30_93_92;507_62_117_114;176_184_209_174;591_193_187_190;233_1_92_39
472ce25a-2b43-4564-af16-34e99a82731b.jpg,444_0_47_13;519_0_42_14;1028_47_41_56;139_19_87_67;267_11_101_60;532_36_85_73;738_34_73_69;915_58_115_56;934_95_131_117;740_117_122_102;272_174_158_177;906_275_163_196;552_291_193_209
472d720a-5cf0-4686-b4a5-8e15d3a9ecd4.jpg,88_0_139_39;817_0_93_77;439_0_187_127;230_60_114_99;787_79_128_115;447_248_194_184;121_198_204_185
472dd2c7-d5e2-4115-a2ff-29a38cfcea6d.jpg,189_0_67_42;360_0_50_25;787_0_108_60;72_27_93_67;287_43_77_59;500_0_56_27;670_69_96_77;265_82_103_66;471_180_147_149;48_278_264_212;764_264_187_145;229_131_130_117;467_18_77_71
c7cdbdbe-eed8-46a3-a75c-4b8f504edeaf.jpg,724_0_42_19;241_36_82_69;229_91_116_103;517_147_132_113;308_230_168_143;758_0_108_30;19_0_50_15
c7d07a08-d13e-414d-acce-e58daa5f4ee9.jpg,455_0_56_52;553_0_52_22;4_0_60_23;148_0_87_47;540_45_67_63;748_140_132_97;539_245_143_177;0_5_58_45;0_30_40_44;575_3_54_46;866_0_61_35;989_2_77_46
c7d10a32-8815-4e9d-81b7-36afc553bfaf.jpg,0_0_60_51;125_0_50_28;231_11_58_48;210_0_57_31;310_0_51_31;727_15_46_40;281_59_89_88;460_90_84_75;306_125_111_95;0_247_62_169;505_295_191_178;595_0_83_21;545_0_44_36;523_0_27_14
c7d14b4c-e9f9-4367-9a4f-b402123f65c0.jpg,525_0_33_18;631_0_67_31;199_13_87_67;313_27_75_69;547_34_93_78;20_100_136_106;232_101_107_92;735_0_79_35;455_192_158_138;157_210_177_144;736_227_160_163;473_0_70_54;716_17_76_59;685_63_99_101;367_358_252_142
c7d2348b-8747-462a-8930-3d92578a5784.jpg,315_12_80_77;459_0_61_42;224_89_121_137;476_204_172_167;39_321_252_179;479_35_99_90
c7d51eb7-f755-4107-be5c-27a4d3ed5f33.jpg,506_0_52_29;738_22_118_49;21_0_63_18;813_0_119_53;737_83_181_78;290_172_133_133;15_208_158_139;258_303_165_160;0_326_56_174;0_20_38_63;546_4_61_45
c7d5428b-9ac7-49ad-a739-e219a1f0ca28.jpg,791_5_107_84;473_62_108_104;409_210_164_186
c7d57cae-cb7c-49c5-9907-4cf21cd9cfe5.jpg,0_23_34_35;41_0_74_34;240_15_64_33;645_0_40_31;929_0_90_15;340_11_85_87;336_119_83_64;191_256_169_137;662_19_51_46
c7d6103d-813e-474b-8b42-6009abc49a9e.jpg,32_0_107_26;0_0_134_84;953_81_115_153;773_21_231_141;512_127_206_225;0_64_87_98;0_91_55_146;1029_0_38_33
c7d674ed-bf10-47ec-94a6-bb8dd992d792.jpg,527_0_55_12;1013_44_54_54;104_0_145_90;736_9_108_57;710_52_102_88;527_180_148_159;929_467_140_33
c7d6a49b-e511-409e-aa5c-e19e9d72c3c7.jpg,0_157_26_68;0_64_138_78;473_54_81_77;0_101_82_82;378_205_155_192;246_1_136_44;851_0_97_36
c7d6d4b9-28cf-40b4-83c7-0eb1a368824f.jpg,337_232_145_158
c7d85df3-4e9c-443f-944a-07cabd4f7202.jpg,360_0_67_25;24_0_101_46;117_22_125_77;200_89_104_102;378_80_113_97;177_269_183_185;834_324_235_176;762_0_155_65;445_481_188_19
c7d96e7a-8129-47dd-b615-3c79c96362b0.jpg,515_0_56_15;121_29_77_61;569_95_111_83;93_198_176_164;411_268_168_158;0_350_251_150;107_0_91_28
c7d9a882-7216-482d-839b-fa9cd8107631.jpg,266_26_77_71;411_149_108_114;151_198_154_149;620_202_146_130;400_358_182_141;698_356_225_144;193_1_73_30;2_409_205_91;993_169_75_71
c7da074a-8343-44e7-b839-879ed2cc9ba5.jpg,0_0_51_58;927_0_140_71;720_94_175_78;0_143_87_151;294_211_147_146;798_237_47_90;767_125_114_124
c7da6269-05f5-43fc-b34b-c1e3d7b558c3.jpg,473_19_98_85;0_126_200_129;459_190_176_165;75_241_222_194;686_1_105_31
fdf91916-93c9-4b3d-9b71-d9b18d4ce642.jpg,157_192_232_188;411_197_186_169
fdf93a0c-ce50-485d-8acc-23eb2c13282b.jpg,98_5_295_394
fdf9dab3-eaeb-451c-97ce-8f2927ef9ea7.jpg,524_0_31_13;0_33_84_67;71_56_171_66;538_50_176_59;0_146_87_122;285_235_142_146;469_211_152_147;0_3_54_37;137_0_43_20;172_0_56_45;218_0_34_26;255_0_53_36;544_1_46_36;606_0_73_22;967_155_102_108
fdf9e868-81ed-4bab-9a9b-d4a36384ec9b.jpg,92_0_75_36;89_276_195_167
fdfa48c7-cdd8-465a-b301-f0d911793bbf.jpg,0_0_144_99;1025_0_44_45;485_38_168_140;0_123_40_121;885_43_181_160;111_1_51_20;867_0_171_60
fdfaa3af-23e4-4f15-bbea-064e78960a0a.jpg,227_22_37_28;318_0_28_20;375_0_60_47;1025_1_48_46;122_79_67_52;229_37_55_39;306_35_59_43;19_117_139_100;524_166_111_95;591_325_188_174;222_72_64_53;293_9_35_29;347_56_54_41;518_0_63_44;476_10_60_63
fdfac192-8f29-44ba-a812-ec3b9026a33f.jpg,46_24_110_81;876_42_179_90;150_164_140_175;613_155_123_124;16_369_198_127;643_393_184_107;373_243_152_160;187_1_70_27;429_0_60_31
fdfad242-a347-48c0-a6e6-7b9ffbf83754.jpg,205_241_180_166
fdfafd59-5daa-4c42-9095-14be00f00c5b.jpg,366_0_76_39;347_92_111_98
fdfb701f-57b4-4a2a-be3e-5d258e56aca6.jpg,286_0_51_40;334_0_38_19;114_29_81_46;500_0_44_44;599_40_64_51;27_0_160_46;239_15_74_55;408_14_44_33;510_19_56_38;280_152_120_105;130_237_172_179;435_317_164_172;355_2_56_43;410_27_63_60;505_47_70_54;496_89_90_82
